Fall,Term Code,College,Dept.,Degree,Major Code,Major Name,Conc. Code,Conc. Name,Total,Male,Female,Unknown,Academic Program Code
2013.0,120138.0,KV ,265.0,BSLAS ,5086.0,"Earth Systems, Env, & Society ",  ,  ,3.0,2.0,1.0,0.0,10KV5086BSLA
2013.0,120138.0,KV ,265.0,BSLAS ,5086.0,"Earth Systems, Env, & Society ",5103 ,Society and the Environment ,2.0,1.0,1.0,0.0,10KV5086BSLA
2013.0,120138.0,KV ,265.0,BSLAS ,5086.0,"Earth Systems, Env, & Society ",5104 ,Science of the Earth System ,5.0,2.0,3.0,0.0,10KV5086BSLA
2013.0,120138.0,KV ,265.0,BSLAS ,5086.0,"Earth Systems, Env, & Society ",5104 ,Science of the Earth System ,1.0,0.0,1.0,0.0,10KV8037BSLA
2013.0,120138.0,KV ,265.0,BSLAS ,5281.0,"Earth, Society, & Environment ",  ,  ,3.0,0.0,3.0,0.0,10KV5281BSLA
2013.0,120138.0,KV ,265.0,BSLAS ,5281.0,"Earth, Society, & Environment ",  ,  ,1.0,0.0,1.0,0.0,10KV8037BSLA
2013.0,120138.0,KV ,265.0,BSLAS ,5281.0,"Earth, Society, & Environment ",5103 ,Society and the Environment ,4.0,1.0,3.0,0.0,10KV8037BSLA
2013.0,120138.0,KV ,265.0,BSLAS ,5281.0,"Earth, Society, & Environment ",5104 ,Science of the Earth System ,7.0,4.0,3.0,0.0,10KV5281BSLA
2013.0,120138.0,KV ,265.0,BSLAS ,5281.0,"Earth, Society, & Environment ",5104 ,Science of the Earth System ,1.0,0.0,1.0,0.0,10KV8037BSLA
2013.0,120138.0,KV ,265.0,BSLAS ,5313.0,"Earth, Soc, Env Sustainability ",  ,  ,8.0,3.0,5.0,0.0,10KV5313BSLU
2013.0,120138.0,KV ,265.0,BSLAS ,5313.0,"Earth, Soc, Env Sustainability ",5103 ,Society and the Environment ,11.0,6.0,5.0,0.0,10KV5313BSLU
2013.0,120138.0,KV ,265.0,BSLAS ,5313.0,"Earth, Soc, Env Sustainability ",5103 ,Society and the Environment ,1.0,1.0,0.0,0.0,10KV8037BSLA
2013.0,120138.0,KV ,265.0,BSLAS ,5313.0,"Earth, Soc, Env Sustainability ",  ,  ,31.0,14.0,17.0,0.0,10KV5313BSLA
2013.0,120138.0,KV ,265.0,BSLAS ,5313.0,"Earth, Soc, Env Sustainability ",5103 ,Society and the Environment ,46.0,24.0,22.0,0.0,10KV5313BSLA
2013.0,120138.0,KV ,265.0,BSLAS ,5313.0,"Earth, Soc, Env Sustainability ",5104 ,Science of the Earth System ,4.0,2.0,2.0,0.0,10KV5313BSLU
2013.0,120138.0,KV ,265.0,BSLAS ,5281.0,"Earth, Society, & Environment ",5103 ,Society and the Environment ,15.0,8.0,7.0,0.0,10KV5281BSLA
2013.0,120138.0,KV ,265.0,BSLAS ,5313.0,"Earth, Soc, Env Sustainability ",5104 ,Science of the Earth System ,28.0,16.0,12.0,0.0,10KV5313BSLA
2013.0,120138.0,KY ,294.0,BS ,5204.0,Health ,5219 ,Health and Aging ,20.0,4.0,16.0,0.0,10KY5204BS
2013.0,120138.0,KY ,294.0,BS ,5204.0,Health ,5221 ,Health Diversity ,47.0,11.0,36.0,0.0,10KY5204BS
2013.0,120138.0,KY ,294.0,BS ,5204.0,Health ,5220 ,Health Behavior Change ,74.0,26.0,48.0,0.0,10KY5204BS
2013.0,120138.0,KY ,294.0,BS ,5204.0,Health ,  ,  ,63.0,8.0,55.0,0.0,10KY5204BS
2013.0,120138.0,KV ,299.0,BALAS ,338.0,Psychology ,  ,  ,6.0,2.0,4.0,0.0,10KV0338BALA
2013.0,120138.0,KV ,299.0,BALAS ,338.0,Psychology ,  ,  ,1.0,0.0,1.0,0.0,10KV8037BALA
2013.0,120138.0,KV ,299.0,BSLAS ,338.0,Psychology ,  ,  ,85.0,20.0,64.0,1.0,10KV8037BSLA
2013.0,120138.0,KV ,299.0,BSLAS ,338.0,Psychology ,  ,  ,1153.0,361.0,792.0,0.0,10KV0338BSLA
2013.0,120138.0,KV ,303.0,BALAS ,1008.0,African American Studies ,  ,  ,1.0,1.0,0.0,0.0,10KV8037BALA
2013.0,120138.0,KV ,303.0,BALAS ,1008.0,African American Studies ,  ,  ,8.0,3.0,5.0,0.0,10KV1008BALA
2013.0,120138.0,KV ,324.0,BALAS ,344.0,Sociology ,  ,  ,26.0,11.0,15.0,0.0,10KV8037BALA
2013.0,120138.0,KV ,324.0,BALAS ,344.0,Sociology ,  ,  ,207.0,83.0,124.0,0.0,10KV0344BALA
2013.0,120138.0,KL ,342.0,BS ,5318.0,Agric Leadership & Sci Educ ,5319 ,Agricultural Science Education ,25.0,9.0,16.0,0.0,10KL5319BS
2013.0,120138.0,KL ,342.0,BS ,5318.0,Agric Leadership & Sci Educ ,5320 ,Agricultural Leadership Educ ,33.0,15.0,18.0,0.0,10KL5320BS
2013.0,120138.0,KP ,343.0,BS ,408.0,Bioengineering ,  ,  ,208.0,115.0,93.0,0.0,10KP0408BS
2013.0,120138.0,KM ,346.0,BS ,71.0,Accountancy ,  ,  ,989.0,517.0,472.0,0.0,10KM0071BS
2013.0,120138.0,KV ,362.0,BALAS ,285.0,E Asian Languages & Cultures ,  ,  ,1.0,1.0,0.0,0.0,10KV8037BALA
2013.0,120138.0,KV ,362.0,BALAS ,285.0,E Asian Languages & Cultures ,  ,  ,57.0,22.0,35.0,0.0,10KV0285BALA
2013.0,120138.0,KV ,383.0,BSLAS ,438.0,Integrative Biology ,  ,  ,5.0,1.0,4.0,0.0,10KV5028BSLA
2013.0,120138.0,KV ,383.0,BSLAS ,438.0,Integrative Biology ,  ,  ,9.0,2.0,7.0,0.0,10KV8037BSLA
2013.0,120138.0,KV ,383.0,BSLAS ,438.0,Integrative Biology ,5028 ,Honors Integrative Biology ,3.0,0.0,3.0,0.0,10KV8037BSLA
2013.0,120138.0,KV ,383.0,BSLAS ,438.0,Integrative Biology ,5028 ,Honors Integrative Biology ,28.0,8.0,20.0,0.0,10KV5028BSLA
2013.0,120138.0,KV ,383.0,BSLAS ,438.0,Integrative Biology ,  ,  ,383.0,166.0,217.0,0.0,10KV0438BSLA
2013.0,120138.0,KV ,397.0,BSLAS ,314.0,Biology ,  ,  ,1.0,0.0,1.0,0.0,10KV3993BSLA
2013.0,120138.0,KV ,397.0,BSLAS ,314.0,Biology ,3993 ,Biology Teacher Educ Option ,5.0,3.0,2.0,0.0,10KV3993BSLA
2013.0,120138.0,KV ,397.0,BALAS ,314.0,Biology ,  ,  ,3.0,2.0,1.0,0.0,10KV0314BALA
2013.0,120138.0,KV ,405.0,BALAS ,74.0,Economics ,  ,  ,86.0,57.0,29.0,0.0,10KV8037BALA
2013.0,120138.0,KV ,405.0,BALAS ,74.0,Economics ,  ,  ,718.0,519.0,199.0,0.0,10KV0074BALA
2013.0,120138.0,KT ,408.0,BS ,277.0,Advertising ,  ,  ,579.0,162.0,417.0,0.0,10KT0277BS
2013.0,120138.0,KV ,413.0,BS ,335.0,Chemistry ,  ,  ,3.0,2.0,1.0,0.0,10KV5023BS
2013.0,120138.0,KV ,413.0,BS ,335.0,Chemistry ,5023 ,Environmental Chemistry ,1.0,1.0,0.0,0.0,10KV0335BS
2013.0,120138.0,KV ,413.0,BS ,335.0,Chemistry ,5023 ,Environmental Chemistry ,2.0,1.0,1.0,0.0,10KV5023BS
2013.0,120138.0,KV ,413.0,BSLAS ,335.0,Chemistry ,  ,  ,15.0,4.0,11.0,0.0,10KV8037BSLA
2013.0,120138.0,KV ,413.0,BSLAS ,5350.0,Computer Sci & Chemistry ,  ,  ,1.0,0.0,1.0,0.0,10KV5350BSLA
2013.0,120138.0,KV ,413.0,BSLAS ,335.0,Chemistry ,3918 ,Chemistry Teaching Option ,9.0,5.0,4.0,0.0,10KV3918BSLA
2013.0,120138.0,KV ,413.0,BS ,335.0,Chemistry ,  ,  ,141.0,91.0,50.0,0.0,10KV0335BS
2013.0,120138.0,KV ,413.0,BSLAS ,335.0,Chemistry ,  ,  ,325.0,206.0,119.0,0.0,10KV0335BSLA
2013.0,120138.0,KV ,415.0,BSLAS ,433.0,Molecular and Cellular Biology ,5121 ,Honors ,8.0,5.0,3.0,0.0,10KV8037BSLA
2013.0,120138.0,KV ,415.0,BSLAS ,433.0,Molecular and Cellular Biology ,  ,  ,76.0,34.0,42.0,0.0,10KV8037BSLA
2013.0,120138.0,KV ,415.0,BSLAS ,433.0,Molecular and Cellular Biology ,5121 ,Honors ,49.0,20.0,29.0,0.0,10KV0433BSLA
2013.0,120138.0,KV ,415.0,BSLAS ,433.0,Molecular and Cellular Biology ,  ,  ,1042.0,543.0,499.0,0.0,10KV0433BSLA
2013.0,120138.0,KP ,422.0,BS ,124.0,General Engineering ,  ,  ,320.0,248.0,72.0,0.0,10KP0124BS
2013.0,120138.0,KP ,422.0,BS ,127.0,Industrial Engineering ,  ,  ,254.0,201.0,53.0,0.0,10KP0127BS
2013.0,120138.0,KV ,430.0,BSLAS ,333.0,Astronomy ,  ,  ,1.0,1.0,0.0,0.0,10KV8037BSLA
2013.0,120138.0,KV ,430.0,BALAS ,333.0,Astronomy ,  ,  ,1.0,1.0,0.0,0.0,10KV0333BALA
2013.0,120138.0,KV ,430.0,BSLAS ,333.0,Astronomy ,  ,  ,38.0,26.0,12.0,0.0,10KV0333BSLA
2013.0,120138.0,KP ,434.0,BS ,112.0,Computer Science ,1854 ,CS:BS/MS Program ,1.0,1.0,0.0,0.0,10KP1854BS
2013.0,120138.0,KP ,434.0,BS ,112.0,Computer Science ,  ,  ,1039.0,924.0,115.0,0.0,10KP0112BS
2013.0,120138.0,KT ,436.0,BS ,5201.0,Media and Cinema Studies ,  ,  ,11.0,5.0,6.0,0.0,10KT5201BS
2013.0,120138.0,KT ,436.0,BS ,5201.0,Media and Cinema Studies ,5205 ,Media Studies ,43.0,17.0,25.0,1.0,10KT5201BS
2013.0,120138.0,KT ,436.0,BS ,5201.0,Media and Cinema Studies ,3869 ,Cinema Studies ,38.0,20.0,18.0,0.0,10KT5201BS
2013.0,120138.0,KV ,438.0,BS ,318.0,Biochemistry ,  ,  ,162.0,105.0,57.0,0.0,10KV0318BS
2013.0,120138.0,KV ,451.0,BALAS ,342.0,History ,  ,  ,23.0,13.0,10.0,0.0,10KV8037BALA
2013.0,120138.0,KV ,451.0,BALAS ,342.0,History ,5280 ,Social Science: History Tchng ,51.0,22.0,29.0,0.0,10KV0342BALA
2013.0,120138.0,KV ,451.0,BALAS ,1017.0,American Civilization ,  ,  ,1.0,0.0,1.0,0.0,10KV1017BALA
2013.0,120138.0,KV ,451.0,BALAS ,342.0,History ,  ,  ,217.0,148.0,67.0,2.0,10KV0342BALA
2013.0,120138.0,KL ,470.0,BS ,176.0,Agr & Consumer Economics ,5004 ,Agri-Finance ,2.0,1.0,1.0,0.0,10KL5004BS
2013.0,120138.0,KL ,470.0,BS ,176.0,Agr & Consumer Economics ,5005 ,Farm Management ,23.0,21.0,2.0,0.0,10KL5005BS
2013.0,120138.0,KL ,470.0,BS ,176.0,Agr & Consumer Economics ,5008 ,Envirnmntal Economics & Policy ,33.0,22.0,11.0,0.0,10KL5008BS
2013.0,120138.0,KL ,470.0,BS ,176.0,Agr & Consumer Economics ,5011 ,Public Policy and Law ,1.0,0.0,1.0,0.0,10KL8037BS
2013.0,120138.0,KL ,470.0,BS ,176.0,Agr & Consumer Economics ,5006 ,Agribusiness Markets & Mgmt ,151.0,109.0,42.0,0.0,10KL5006BS
2013.0,120138.0,KL ,470.0,BS ,176.0,Agr & Consumer Economics ,5010 ,"Policy, Intl Trade, & Dvlpmt ",46.0,26.0,20.0,0.0,10KL5010BS
2013.0,120138.0,KL ,470.0,BS ,176.0,Agr & Consumer Economics ,5136 ,Financial Planning ,91.0,60.0,31.0,0.0,10KL5136BS
2013.0,120138.0,KL ,470.0,BS ,176.0,Agr & Consumer Economics ,5316 ,Finance in Agri-Business ,76.0,54.0,22.0,0.0,10KL5316BS
2013.0,120138.0,KL ,470.0,BS ,176.0,Agr & Consumer Economics ,5007 ,Consumer Economics & Finance ,121.0,92.0,29.0,0.0,10KL5007BS
2013.0,120138.0,KL ,470.0,BS ,176.0,Agr & Consumer Economics ,5003 ,Agri-Accounting ,81.0,47.0,34.0,0.0,10KL5003BS
2013.0,120138.0,KL ,470.0,BS ,176.0,Agr & Consumer Economics ,5011 ,Public Policy and Law ,63.0,28.0,35.0,0.0,10KL5011BS
2013.0,120138.0,KV ,489.0,BALAS ,5164.0,Communication ,  ,  ,19.0,6.0,13.0,0.0,10KV8037BALA
2013.0,120138.0,KV ,489.0,BALAS ,5164.0,Communication ,  ,  ,742.0,320.0,421.0,1.0,10KV5164BALA
2013.0,120138.0,KV ,490.0,BALAS ,443.0,Religious Studies ,  ,  ,1.0,0.0,1.0,0.0,10KV0443BALA
2013.0,120138.0,KV ,490.0,BALAS ,5197.0,Religion ,  ,  ,1.0,0.0,1.0,0.0,10KV8037BALA
2013.0,120138.0,KV ,490.0,BALAS ,5197.0,Religion ,3903 ,Religion and Culture ,1.0,1.0,0.0,0.0,10KV5197BALA
2013.0,120138.0,KV ,490.0,BALAS ,5197.0,Religion ,3904 ,Asian Religions ,1.0,1.0,0.0,0.0,10KV5197BALA
2013.0,120138.0,KV ,490.0,BALAS ,5197.0,Religion ,3899 ,Christianity ,1.0,1.0,0.0,0.0,10KV5197BALA
2013.0,120138.0,KV ,490.0,BALAS ,5197.0,Religion ,  ,  ,8.0,6.0,2.0,0.0,10KV5197BALA
2013.0,120138.0,KR ,495.0,AD ,265.0,Music ,  ,  ,5.0,3.0,2.0,0.0,10KS0265AD
2013.0,120138.0,KR ,495.0,BME ,168.0,Music Education ,3932 ,Elementary General Music ,7.0,2.0,5.0,0.0,10KR3932BME
2013.0,120138.0,KR ,495.0,BMUS ,159.0,Music Composition ,  ,  ,9.0,8.0,1.0,0.0,10KR0159BMUS
2013.0,120138.0,KR ,495.0,BMUS ,160.0,Music History ,  ,  ,2.0,0.0,2.0,0.0,10KR0160BMUS
2013.0,120138.0,KR ,495.0,BMUS ,161.0,Open Studies ,  ,  ,5.0,0.0,5.0,0.0,10KR0161BMUS
2013.0,120138.0,KR ,495.0,BME ,168.0,Music Education ,  ,  ,1.0,1.0,0.0,0.0,10KR0168BME
2013.0,120138.0,KR ,495.0,BME ,168.0,Music Education ,3930 ,Choral Music ,45.0,12.0,33.0,0.0,10KR3930BME
2013.0,120138.0,KR ,495.0,BMUS ,157.0,Voice ,  ,  ,26.0,5.0,21.0,0.0,10KR0157BMUS
2013.0,120138.0,KR ,495.0,BMUS ,158.0,Instrumental Music ,  ,  ,77.0,39.0,38.0,0.0,10KR0158BMUS
2013.0,120138.0,KR ,495.0,BA ,265.0,Music ,  ,  ,29.0,18.0,11.0,0.0,10KR0265BA
2013.0,120138.0,KR ,495.0,BME ,168.0,Music Education ,3931 ,Instrumental Music ,112.0,54.0,58.0,0.0,10KR3931BME
2013.0,120138.0,KR ,495.0,BMUS ,5045.0,Jazz Performance ,  ,  ,22.0,19.0,3.0,0.0,10KR5045BMUS
2013.0,120138.0,KV ,499.0,BALAS ,420.0,Rhetoric ,  ,  ,8.0,4.0,4.0,0.0,10KV0420BALA
2013.0,120138.0,KV ,499.0,BALAS ,420.0,Rhetoric ,  ,  ,1.0,1.0,0.0,0.0,10KV8037BALA
2013.0,120138.0,KV ,499.0,BALAS ,420.0,Rhetoric ,3892 ,Creative Writing ,8.0,2.0,6.0,0.0,10KV8037BALA
2013.0,120138.0,KV ,499.0,BALAS ,311.0,English ,  ,  ,42.0,5.0,37.0,0.0,10KV8037BALA
2013.0,120138.0,KV ,499.0,BALAS ,311.0,English ,3916 ,English Teaching Option ,54.0,12.0,42.0,0.0,10KV3916BALA
2013.0,120138.0,KV ,499.0,BALAS ,5347.0,Creative Writing ,  ,  ,23.0,12.0,11.0,0.0,10KV5347BALA
2013.0,120138.0,KV ,499.0,BALAS ,420.0,Rhetoric ,3892 ,Creative Writing ,43.0,12.0,31.0,0.0,10KV3892BALA
2013.0,120138.0,KV ,499.0,BALAS ,311.0,English ,  ,  ,323.0,106.0,217.0,0.0,10KV0311BALA
2013.0,120138.0,KV ,514.0,BALAS ,308.0,Classics ,  ,  ,12.0,9.0,3.0,0.0,10KV0308BALA
2013.0,120138.0,KV ,514.0,BALAS ,308.0,Classics ,0309 ,Greek ,1.0,1.0,0.0,0.0,10KV0309BALA
2013.0,120138.0,KV ,514.0,BALAS ,308.0,Classics ,0310 ,Latin ,1.0,1.0,0.0,0.0,10KV0310BALA
2013.0,120138.0,KV ,514.0,BALAS ,308.0,Classics ,3878 ,Classical Civilization ,2.0,1.0,1.0,0.0,10KV3878BALA
2013.0,120138.0,KV ,514.0,BALAS ,308.0,Classics ,3878 ,Classical Civilization ,1.0,0.0,1.0,0.0,10KV8037BALA
2013.0,120138.0,KR ,526.0,BFA ,149.0,Crafts ,3933 ,Ceramics ,3.0,0.0,3.0,0.0,10KR3933BFA
2013.0,120138.0,KR ,526.0,BFA ,149.0,Crafts ,3935 ,Metals ,15.0,1.0,14.0,0.0,10KR3935BFA
2013.0,120138.0,KR ,526.0,BFA ,154.0,Sculpture ,  ,  ,5.0,2.0,3.0,0.0,10KR0154BFA
2013.0,120138.0,KR ,526.0,BFA ,148.0,Graphic Design ,  ,  ,77.0,25.0,52.0,0.0,10KR0148BFA
2013.0,120138.0,KR ,526.0,BFA ,169.0,Art Education ,  ,  ,44.0,8.0,36.0,0.0,10KR0169BFA
2013.0,120138.0,KR ,526.0,BFA ,5128.0,New Media ,  ,  ,20.0,11.0,9.0,0.0,10KR5128BFA
2013.0,120138.0,KR ,526.0,BFA ,150.0,History of Art ,  ,  ,10.0,1.0,9.0,0.0,10KR0150BFA
2013.0,120138.0,KR ,526.0,BFA ,151.0,Photography ,  ,  ,28.0,9.0,19.0,0.0,10KR0151BFA
2013.0,120138.0,KR ,526.0,BFA ,153.0,Painting ,  ,  ,25.0,9.0,16.0,0.0,10KR0153BFA
2013.0,120138.0,KR ,526.0,BFA ,152.0,Industrial Design ,  ,  ,108.0,52.0,56.0,0.0,10KR0152BFA
2013.0,120138.0,KL ,538.0,BS ,2.0,Animal Sciences ,  ,  ,1.0,0.0,1.0,0.0,10KL0002BS
2013.0,120138.0,KL ,538.0,BS ,2.0,Animal Sciences ,0006 ,"Companion,Rec,Lab An Sci ",1.0,1.0,0.0,0.0,10KL0006BS
2013.0,120138.0,KL ,538.0,BS ,2.0,Animal Sciences ,0008 ,"Science, Biotech & Pre-VetMed ",1.0,0.0,1.0,0.0,10KL0008BS
2013.0,120138.0,KL ,538.0,BS ,2.0,Animal Sciences ,5267 ,Technology and Management ,27.0,12.0,15.0,0.0,10KL0002BS
2013.0,120138.0,KL ,538.0,BS ,2.0,Animal Sciences ,5268 ,Companion Animal & Equine Sci ,72.0,9.0,63.0,0.0,10KL0002BS
2013.0,120138.0,KL ,538.0,BS ,2.0,Animal Sciences ,5269 ,"Science, Pre-Vet Med and Med ",437.0,70.0,367.0,0.0,10KL0002BS
2013.0,120138.0,KV ,553.0,BALAS ,287.0,Russian & E European Studies ,  ,  ,1.0,0.0,1.0,0.0,10KV0287BALA
2013.0,120138.0,KV ,553.0,BALAS ,4097.0,"Russian, E Eur, Eurasian St ",  ,  ,4.0,2.0,2.0,0.0,10KV4097BALA
2013.0,120138.0,KR ,569.0,BLA ,156.0,Landscape Architecture ,  ,  ,56.0,26.0,30.0,0.0,10KR0156BLA
2013.0,120138.0,KN ,570.0,BS ,93.0,Special Education ,  ,  ,82.0,6.0,76.0,0.0,10KN0093BS
2013.0,120138.0,KV ,580.0,BALAS ,150.0,History of Art ,  ,  ,2.0,0.0,2.0,0.0,10KV8037BALA
2013.0,120138.0,KV ,580.0,BALAS ,401.0,International Studies ,  ,  ,1.0,1.0,0.0,0.0,10KV0401BALA
2013.0,120138.0,KV ,580.0,BALAS ,463.0,Individual Plans of Study ,  ,  ,1.0,0.0,1.0,0.0,10KV0463BALA
2013.0,120138.0,KV ,580.0,BALAS ,3865.0,Interdisciplinary ,  ,  ,2.0,0.0,2.0,0.0,10KV3865BALA
2013.0,120138.0,KV ,580.0,BALAS ,3865.0,Interdisciplinary ,3866 ,Medieval Civilization ,1.0,0.0,1.0,0.0,10KV3866BALA
2013.0,120138.0,KV ,580.0,BSLAS ,240.0,Physics ,  ,  ,7.0,7.0,0.0,0.0,10KV8037BSLA
2013.0,120138.0,KV ,580.0,BSLAS ,240.0,Physics ,3919 ,Physics Teaching Option ,8.0,6.0,2.0,0.0,10KV3919BSLA
2013.0,120138.0,KV ,580.0,BSLAS ,463.0,Individual Plans of Study ,  ,  ,5.0,1.0,4.0,0.0,10KV0463BSLA
2013.0,120138.0,KV ,580.0,BALAS ,5206.0,Global Studies ,  ,  ,40.0,9.0,31.0,0.0,10KV8037BALA
2013.0,120138.0,KV ,580.0,BALAS ,150.0,History of Art ,  ,  ,26.0,0.0,26.0,0.0,10KV0150BALA
2013.0,120138.0,KV ,580.0,BS ,240.0,Physics ,  ,  ,133.0,121.0,12.0,0.0,10KV0240BS
2013.0,120138.0,KV ,580.0,BSLAS ,240.0,Physics ,  ,  ,181.0,158.0,23.0,0.0,10KV0240BSLA
2013.0,120138.0,KV ,580.0,BALAS ,5206.0,Global Studies ,  ,  ,195.0,58.0,137.0,0.0,10KV5206BALA
2013.0,120138.0,KY ,581.0,BS ,351.0,Kinesiology ,4049 ,Teacher Education K-12 ,24.0,14.0,10.0,0.0,10KY4049BS
2013.0,120138.0,KY ,581.0,BS ,349.0,Community Health ,  ,  ,98.0,43.0,55.0,0.0,10KY0349BS
2013.0,120138.0,KY ,581.0,BS ,349.0,Community Health ,0495 ,Rehab & Disability Studies ,111.0,32.0,79.0,0.0,10KY0495BS
2013.0,120138.0,KY ,581.0,BS ,351.0,Kinesiology ,  ,  ,521.0,214.0,307.0,0.0,10KY0351BS
2013.0,120138.0,KY ,581.0,BS ,349.0,Community Health ,0473 ,Health Education ,157.0,23.0,134.0,0.0,10KY0473BS
2013.0,120138.0,KY ,581.0,BS ,349.0,Community Health ,0474 ,Health Planning & Admin ,267.0,83.0,184.0,0.0,10KY0474BS
2013.0,120138.0,KV ,583.0,BALAS ,329.0,Statistics ,  ,  ,1.0,0.0,1.0,0.0,10KV0329BALA
2013.0,120138.0,KV ,583.0,BALAS ,329.0,Statistics ,  ,  ,1.0,1.0,0.0,0.0,10KV8037BALA
2013.0,120138.0,KV ,583.0,BSLAS ,329.0,Statistics ,  ,  ,17.0,9.0,8.0,0.0,10KV8037BSLA
2013.0,120138.0,KV ,583.0,BSLAS ,464.0,Statistics & Computer Science ,  ,  ,34.0,26.0,8.0,0.0,10KV0464BSLA
2013.0,120138.0,KV ,583.0,BSLAS ,329.0,Statistics ,  ,  ,125.0,94.0,31.0,0.0,10KV0329BSLA
2013.0,120138.0,KV ,585.0,BA ,297.0,Teaching of Spanish ,  ,  ,7.0,1.0,6.0,0.0,10KV0297BA
2013.0,120138.0,KV ,585.0,BALAS ,305.0,Italian ,  ,  ,4.0,3.0,1.0,0.0,10KV0305BALA
2013.0,120138.0,KV ,585.0,BALAS ,305.0,Italian ,  ,  ,1.0,0.0,1.0,0.0,10KV8037BALA
2013.0,120138.0,KV ,585.0,BALAS ,306.0,Portuguese ,  ,  ,1.0,1.0,0.0,0.0,10KV0306BALA
2013.0,120138.0,KV ,585.0,BALAS ,307.0,Spanish ,  ,  ,22.0,5.0,17.0,0.0,10KV8037BALA
2013.0,120138.0,KV ,585.0,BALAS ,307.0,Spanish ,  ,  ,125.0,30.0,95.0,0.0,10KV0307BALA
2013.0,120138.0,KN ,613.0,BS ,94.0,Early Childhood Education ,  ,  ,1.0,0.0,1.0,0.0,10KN0094BS
2013.0,120138.0,KN ,613.0,BS ,94.0,Early Childhood Education ,3957 ,ECh: Anthropology ,1.0,0.0,1.0,0.0,10KN3957BS
2013.0,120138.0,KN ,613.0,BS ,94.0,Early Childhood Education ,3968 ,ECh: Language arts ,2.0,0.0,2.0,0.0,10KN3968BS
2013.0,120138.0,KN ,613.0,BS ,94.0,Early Childhood Education ,3969 ,ECh: Linguistics ,2.0,1.0,1.0,0.0,10KN3969BS
2013.0,120138.0,KN ,613.0,BS ,94.0,Early Childhood Education ,3970 ,ECh: Mathematics ,3.0,0.0,3.0,0.0,10KN3970BS
2013.0,120138.0,KN ,613.0,BS ,94.0,Early Childhood Education ,3975 ,ECh: Psychology ,4.0,0.0,4.0,0.0,10KN3975BS
2013.0,120138.0,KN ,613.0,BS ,94.0,Early Childhood Education ,4010 ,ECh: Italian ,1.0,0.0,1.0,0.0,10KN4010BS
2013.0,120138.0,KN ,613.0,BS ,94.0,Early Childhood Education ,4014 ,ECh: Spanish ,5.0,0.0,5.0,0.0,10KN4014BS
2013.0,120138.0,KN ,613.0,BS ,95.0,Elementary Education ,  ,  ,1.0,0.0,1.0,0.0,10KN0095BS
2013.0,120138.0,KN ,613.0,BS ,95.0,Elementary Education ,3942 ,EIEd: Earth Science ,1.0,1.0,0.0,0.0,10KN3942BS
2013.0,120138.0,KN ,613.0,BS ,95.0,Elementary Education ,3949 ,EIEd: Mathematics ,75.0,8.0,67.0,0.0,10KN3949BS
2013.0,120138.0,KN ,613.0,BS ,95.0,Elementary Education ,3953 ,EIEd: Political Science ,1.0,0.0,1.0,0.0,10KN3953BS
2013.0,120138.0,KN ,613.0,BS ,95.0,Elementary Education ,3954 ,ElEd: Psychology ,2.0,0.0,2.0,0.0,10KN3954BS
2013.0,120138.0,KN ,613.0,BS ,95.0,Elementary Education ,3955 ,ElEd: Sociology ,1.0,0.0,1.0,0.0,10KN3955BS
2013.0,120138.0,KN ,613.0,BS ,95.0,Elementary Education ,3995 ,EIEd: Chinese ,1.0,0.0,1.0,0.0,10KN3995BS
2013.0,120138.0,KN ,613.0,BS ,95.0,Elementary Education ,3996 ,EIEd: French ,1.0,0.0,1.0,0.0,10KN3996BS
2013.0,120138.0,KN ,613.0,BS ,95.0,Elementary Education ,3997 ,EIEd: German ,1.0,0.0,1.0,0.0,10KN3997BS
2013.0,120138.0,KN ,613.0,BS ,95.0,Elementary Education ,4004 ,EIEd: Spanish ,25.0,0.0,25.0,0.0,10KN4004BS
2013.0,120138.0,KN ,613.0,BS ,95.0,Elementary Education ,5194 ,ESL/Bilingual Education ,8.0,0.0,8.0,0.0,10KN5194BS
2013.0,120138.0,KN ,613.0,BS ,95.0,Elementary Education ,3946 ,EIEd: History ,12.0,5.0,7.0,0.0,10KN3946BS
2013.0,120138.0,KN ,613.0,BS ,95.0,Elementary Education ,5193 ,General Sciences ,21.0,1.0,20.0,0.0,10KN5193BS
2013.0,120138.0,KN ,613.0,BS ,94.0,Early Childhood Education ,3976 ,ECh: Sociology ,3.0,0.0,3.0,0.0,10KN3976BS
2013.0,120138.0,KN ,613.0,BS ,95.0,Elementary Education ,3947 ,EIEd: Language Arts ,48.0,5.0,43.0,0.0,10KN3947BS
2013.0,120138.0,KP ,615.0,BS ,4048.0,Aerospace Engineering ,  ,  ,410.0,369.0,41.0,0.0,10KP4048BS
2013.0,120138.0,KT ,642.0,BSJ ,380.0,News-Editorial ,  ,  ,161.0,50.0,111.0,0.0,10KT0380BSJ
2013.0,120138.0,KT ,642.0,BSJ ,381.0,Broadcast Journalism ,  ,  ,179.0,61.0,118.0,0.0,10KT0381BSJ
2013.0,120138.0,KT ,646.0,BS ,5284.0,Agricultural Communications ,5287 ,Advertising ,14.0,5.0,9.0,0.0,10KT5284BS
2013.0,120138.0,KT ,646.0,BS ,5284.0,Agricultural Communications ,5288 ,Broadcast Journalism ,1.0,0.0,1.0,0.0,10KT5284BS
